,LNZLP,RUSI,ROST,SAGO,PHOR,STSB,SFIN
111,-0.0090294067193942,-0.0124005131984549,-0.0079051795071133,0.0108696722369038,0.0211594796074697,0.1226023220923324,-0.0037243990909823
112,-0.0045454623716746,-0.0017841217935014,-0.0106383982050557,0.0319176029683051,0.025591947872114,-0.0325761704346127,0.0004663091714246
113,-0.0183913229714235,0.0053428444104954,0.026386755173195,0.0309303006913585,-0.029187636923945,-0.0173685060816442,0.0065055991526899
114,-0.0282371701816101,0.0053144500634926,-0.0290641329439113,-0.0102041701742417,0.0101543928768441,0.037041271680349,0.0023132094515647
115,-0.0389343579754547,0.0070422826254129,0.0080107237460789,-0.0025673955052458,-0.0057614145661153,0.0641325946046986,0.0050703035564122
116,-0.0405118689169012,-0.0411875584066145,-0.0160861377516243,-0.0077419741536153,0.0218749485098815,0.0761938411526527,-0.0050703035564123
117,0.1662586978644228,0.0252721031007151,0.0053908486348765,-0.0156661167443994,-0.0139368238728791,-0.0414806011207188,0.0018467225931647
118,-0.031113620849069,0.0176683041333138,-0.0026917916657114,-0.0266682470821612,0.0102262444763433,-0.026827242233144,-0.0013847221229466
119,0.002254792387089,-0.0105634785095692,-0.0163047090249436,0.0053908486348763,0.0007823196174472,-0.0091047669929192,-0.0009242144835314
120,-0.029716472328477,-0.0017714796483821,0.0,0.0212773984472848,-0.0175529602821894,-0.0012202564052293,0.0018475755833001
121,-0.0069848945219509,-0.0071174677688639,-0.024966622730461,0.0052493558861437,0.0061489829764455,-0.0266022491940696,-0.009272203657578
122,-0.0070340266573799,-0.0107720969819111,-0.0284919557943061,0.007822725681209,0.0533280036619764,0.0180185055026784,-0.0051365977986955
123,0.0046948443042076,0.007194275634027,0.1324469898433974,0.010336009330662,0.0395163055839416,0.067842785103714,0.0028050509276086
124,0.0208582301204097,0.0089206657583793,-0.0127390257774297,0.0671059166428169,0.0333186942759698,-0.0435106844441834,0.007441894810386
125,0.0136676387286638,-0.0125113338891079,-0.0207261305171168,-0.0292703823001131,-0.0062948275702891,0.0095694510161506,-0.0013911432802318
126,-0.0068104690025267,0.0035906681307285,-0.0026212334798743,0.0196084713883761,-0.0198412177618837,0.0689928714869514,-0.0037192046590671
127,0.0113251493570535,0.0035778213478841,-0.0132102317368064,0.118861202876729,-0.0084449338467744,0.072320661579626,-0.0042007062937904
128,-0.002254792387089,-0.0089686699827603,-0.008010723746079,0.0043010818993907,0.0342323041405474,-0.0706553822605649,0.0134729099513685
129,-0.0045248945982896,0.0,-0.0107817756032883,-0.0021482285382896,0.0337736736943515,0.0186818620118083,-0.0078758804146504
130,0.0045248945982897,-0.0090498355199179,-0.0054347959859568,-0.0129871955268111,0.014061162371853,-0.0839971684073254,0.0023228814161397
131,0.0,0.001816530926398,-0.002728514653204,0.0,0.0004985459180951,0.0152764427922402,0.0023174981403624
132,-0.0045248945982896,0.0197670407407765,0.0,0.0194180858571015,-0.0221746025195094,0.0069727185466382,0.0174396342853559
133,-0.0114026320978116,-0.0125337361472565,0.0108696722369038,-0.0129034048359079,-0.0027215529640754,-0.0040615083391799,0.0045392724334193
134,-0.0069045153465444,-0.0018034269991506,-0.0273989741881143,-0.0021668480850903,-0.0292079865915686,-0.0005815644246494,0.0112588444431719
