,CCLDO,AEP,FNRN,EZPW,BLTE,ETON,CTDD,SENEB,CDZIP
104,0.0076922832447147,0.011392239009131,0.0009637649475887,0.0027309741694992,0.0024610129591218,0.0662227695166905,-0.0010766599586829,0.0107839736959625,0.0
105,-0.0218457745900422,0.0074598646267776,-0.0019286626121442,-0.0183491210075612,-0.0010246796056393,0.0657513590448328,0.0083432604222657,0.0049383318755852,0.0098912577475953
106,-0.0417429589185894,-0.007075884985798,0.0,0.0336854681205546,-0.0051392855977494,0.0392206764734992,0.0070964320395261,0.01951276459678,-0.0054610227214753
107,0.0750174629746019,-0.0095454344066926,0.0,-0.0235518340524425,-0.0043374865174293,0.032677036887488,-0.0112593285957892,0.0112090969573217,0.0005276623806566
108,0.0,-0.0144421132409717,0.0134231705358431,-0.0055146707139534,0.0049555720298681,-0.0016934385237673,0.0194754754953173,0.0,0.0121253006837432
109,0.0,0.0040218538280675,0.0,-0.0074005814730811,-0.002268288688284,-0.0848565375477167,-0.0005847523978898,0.0220481018353105,-0.0006516305702537
110,0.0098003662664318,0.0037130796295678,-0.0047733319348272,0.0229473115922338,-0.0045519922662285,0.0729211577480325,0.0023365162795564,0.0,0.0
111,0.0,-0.0109837048794299,0.0,-0.0266683312835529,-0.0152547001636977,-0.0138171324667017,0.001166182370352,-0.0494913219566648,0.0
112,-0.0104065822530535,-0.0025672211110286,0.0,-0.0084229977998938,-0.0217122285390994,-0.0318047700511482,-0.0023336627365659,0.0,-0.003264769297533
113,-0.0518839481070223,-0.0040616159888379,0.0,0.0037523459258857,0.0081440067494627,0.0195561177528753,-0.0117510951381558,0.0,0.0013071716065821
114,0.0600373917356747,0.0108600719948605,-0.0144580416593664,0.0130233831069896,-0.0064239887815777,0.0209067479267082,-0.004739222214544,0.0,0.0003264296451178
115,0.0,0.0074349031343686,0.0,0.0354099952734605,0.0070641807193857,0.0339015187903607,-0.0443168643406687,0.0,0.0016311680458331
116,-0.0344201538077257,-0.0037105418600218,0.0,0.0017824875007701,0.0080730681903858,-0.0151136636286424,0.0086526550866479,0.0,0.0006516305702537
117,0.0130661832501872,-0.0040190943768992,-0.0009714583821791,-0.01164358530285,0.0302200927798102,0.0050633374082148,-0.0318876378722815,0.0,0.0
118,-0.0442076958107202,-0.0043310055980698,0.0009714583821792,-0.0136057038411291,0.04397862451147,0.151260472689767,0.0441202217798246,0.0,0.0
119,0.0350248524344533,-0.0108109369326939,0.0,0.0402738830943919,0.0017666144501806,0.0129405333579188,-0.0067093962422035,0.0,0.0194051617471595
120,-0.0023282452791276,-0.0223868498277557,0.0,-0.0061592536320768,-0.0017666144501807,0.0419642252270952,-0.0399553593436992,0.0,-0.005982150652811
121,-0.0308517303825128,0.0014267992622866,0.0,-0.0133275732825814,0.0576384791108704,0.013605638815206,0.0170512028178209,0.0,-0.0033389370838443
122,-0.0021659107495974,-0.0048998971444527,0.0,0.0071301480149934,0.0198317525871492,0.0423343237618223,0.0718691582038253,0.0055492252835936,0.001671014267839
123,-0.0041847170278107,-0.0051300487329221,-0.0048662439279528,0.0106007957159766,0.0072464360637073,0.0141481633994756,-0.0129032928120719,0.0,0.0010009658790689
124,-0.049596987912817,0.0105389240547485,0.0,-0.0035211269991762,-0.0014451200161751,0.021479041420923,0.0117371104417199,0.0,-0.006022179555867
125,0.0201347993228069,0.0054811263769135,0.0,-0.0070796687168004,0.0086393544345118,0.0234723049498906,0.0020399275268136,0.0,0.006022179555867
126,-0.0228504076552913,0.0087680989728521,0.0,0.015859306233342,-0.0062921281590867,0.0265076092115044,0.0014546108309024,0.0394147747869724,0.0006669569369364
127,0.0077030446614403,0.0165193154310887,0.0,0.0181901979956567,0.0095127483546073,-0.0192082554946413,0.0184335994042362,0.0,0.0
128,-0.0299579194528026,-0.0040547874137562,0.0,0.0127934003680638,0.0003572148251135,0.0180184600896146,-0.0068729508351795,0.0,-0.0015344078666402
129,0.0500763826077081,-0.0021824719404812,-0.0048899370221283,-0.0170944166379507,0.0168220125546958,-0.0059700758884439,-0.0109795479484132,0.0,0.0008674509297036
130,-0.0133115489451847,-0.0052776180717725,0.0,-0.0095280590570657,0.0113488379210468,0.0107206743424859,0.0359526248351359,0.0,0.0
131,-0.0008377633633818,-0.0026993633808309,0.0,0.0189661089266927,0.0399883529888939,-0.0071343307398203,-0.006749251658676,0.0,0.0006669569369364
132,0.0041824609219604,0.0093663782356523,0.0,-0.0137577273856232,0.0805686877021948,-0.0302869905143328,-0.0067949900875465,0.0,0.0
133,-0.0762933498924627,-0.0143844587156193,0.0,-0.0113192425730484,0.0246249727332677,0.0073529089936337,-0.0189280335184988,0.0,-0.0026702724230426
134,0.0354015405076546,-0.0121470738583123,-0.0248152374950407,0.0130493039205178,0.0044944353072884,-0.0098160208356677,0.0200638769251442,0.0076378155294323,0.0093148860667444
135,0.0627709861498037,0.009326001985216,0.0,0.0255986841512744,0.0132157150056822,0.0375120115212151,-0.0229632737439191,-0.0153344165657595,0.0115881452497513
136,0.0085383423409571,-0.017506917301758,-0.0050377443966345,-0.0101609583902192,0.0289327133168126,0.0141511660183458,-0.0193499217561586,-0.0050584948730688,-0.0053165761408138
137,0.0096696878734026,0.0001027960997055,0.0030256487230519,-0.0085470933226414,-0.1418779608660868,0.0185620004033703,-0.013110856897607,-0.0219507163750252,0.0009867803939732
138,-0.0020871935604902,0.0137651314096541,0.0,-0.0138290753269525,0.095385268189205,-0.026792463546604,-0.0341704751358163,0.0014569027772224,0.0
139,0.0044900318627622,-0.01530651904576,0.030741173298734,0.0060738276026793,0.0482109454810692,0.0175545312090069,0.0024797880999107,0.0197011185429337,0.0188869111298863
140,-0.0060180893830958,0.0117558254925427,-0.0197245188473177,-0.0025985884217661,-0.0027219047042838,-0.0318234868516328,0.0600781351425033,-0.0066836367186899,0.0428122835287114
141,0.0028129316439983,0.0201215044583379,0.0059583761505734,-0.0034752391809131,0.0055790059084344,0.0083482527675137,0.0196312023208335,0.0058903127998407,-0.0003091409277231
142,-0.0028129316439983,-0.0422131819105635,-0.0049628447593846,0.0266224756950164,0.1455135718937379,0.0292589622769394,0.0392426293315638,0.0,0.0016681142795916
143,-0.0101114282399892,0.0008307134286665,0.0,-0.0085107221340052,0.0160277187523124,0.0,-0.0019259900860877,0.0,-0.0014825759950939
144,0.0113178760089339,0.010427678594461,0.0,0.0017079814313091,-0.0160277187523124,0.0126075776415073,0.0317142531658694,0.0,-0.0034679394610475
145,0.0167401587265648,-0.0198006151093284,0.0,0.0042571532317008,-0.030555876089534,0.1006799089981401,-0.0101906181891947,0.0,0.0004961063947166
146,0.289360549023573,-0.0165364063192551,-0.0049874923398777,0.0,0.0314188446862167,-0.057218991643537,0.001616063761717,0.0,0.0013630425203362
147,0.0382071760779331,0.0039724283700761,0.0,0.0067739396080826,0.0132209270427218,0.144916742517407,0.0064377987446707,0.0,0.0030913665410887
148,-0.0030242074401967,0.0045967188315143,0.0,0.0142440674178832,0.0172407699812586,-0.0132955748220159,0.0053332370013854,0.0,-0.0074350293972194
149,-0.0237070559769812,0.0268337658155636,0.0,-0.0083542991528585,-0.0102122122241848,-0.042975320942,-0.0031964813185785,0.0,0.0043436628561309
150,0.0125593701235339,0.0018672620078316,-0.0010006167376956,0.0116765580554242,-0.0006039188738896,0.0009974340091169,-0.0021367556828069,0.1124779834266903,0.0018559805567205
151,-0.0015030614127914,0.0021739227388523,0.0010006167376955,-0.0016597893808048,-0.0050879068233989,0.0457946818126457,-0.0058996126109912,0.0,-0.0018559805567205
152,-0.0137516862923563,0.0010336056954285,0.0,0.0041442405353795,0.0023048769472721,-0.0066889588913741,-0.0037726944764381,0.0,0.000619207511772
153,0.0019928373559081,0.013136587591227,0.0,0.0,-0.0009698368213987,0.0302194563015681,-0.0043288986533677,0.0107224803374411,0.0024721590293164
154,-0.0060493147535065,-0.0050084769836411,0.0,0.0413181669851056,-0.0272944603852312,0.0436829734141081,-0.0186104222936273,0.0,-0.0003087913845433
155,0.0002943392191977,0.0052123577380492,0.0,0.0015860038120415,-0.0628863979508156,0.0688147798018987,0.0098957598589932,0.0336675676317859,0.0101979043101753
156,0.0,0.0124603740195816,0.0,-0.0063593158820972,-0.1628156715501096,0.0343170998009683,-0.0021905839911891,0.0,0.0383129524867154
157,0.0,0.0056219662728464,0.0,0.0087336528550679,0.0520428677887453,0.0230260245877626,0.004376260992632,0.0,-0.0053082513356364
