,CTBB,EZPW,SENEB,CCLDO,PSIX,FTS,APEI,FRAF,NUTX,AMLX,FNRN,BLTE,ADAMM,RTX,CDZIP,GILD
257,-0.0034883222206571,-0.0036696963532074,0.0,0.007705051320367,0.0092885673022862,0.0004118789960013,0.0054404471275323,-0.0096130258613856,-0.1287136238452478,0.0226425453389039,0.0,-0.0230870993317911,0.004591909583659,0.0262970479442013,0.0023175573230532,-0.0284750788417204
258,0.004648477681287,-0.0012262698298502,0.0,0.017391819885925,0.0077362360762305,0.001234539549761,0.0404881177396719,-0.0035650819771334,-0.0370213991114052,-0.0675280392103444,0.0,0.0329393982852234,0.0099461813787836,-0.0033597729258856,-0.0192819358106355,0.0302633500668077
259,0.0046270291843342,-0.0229609179273577,0.0292504909585576,0.0066588157278998,-0.031310800577868,0.003899444343958,-0.0450896194473749,-0.0074254783826947,-0.1273944346786771,-0.0222007362024476,0.0,0.0346213372742391,0.0147362959130495,0.0074243311885114,0.0159777925398587,-0.0202334631573316
260,0.0040310802523678,0.0272462995703341,-0.0057146454173258,-0.0137138141546943,-0.0461054172208413,0.0140346387653143,-0.0147838121787745,-0.0079991049627078,0.0480584485347242,0.0419642057643542,0.0,-0.0132495023225262,0.0,0.0031762808740922,0.0113733408448199,0.0221124983532109
261,-0.0109796472366833,-0.0437023814128709,0.0,0.0,0.0196315693619264,-0.0107626742882313,-0.0017036169498205,0.000777064778538,0.0703922445834738,0.0058536231478321,0.0,0.0068082931165974,0.0068839651035821,0.0100971698842423,-0.01620416227392,-0.0313672038084624
262,-0.0034923829365846,-0.0012771686256203,0.0,0.0115494939126558,0.0650973230768561,-0.0086118666632648,0.0567557922471307,0.0039088548005621,-0.0288903308401393,0.0344202821292203,-0.0040941969200175,0.0122030787476141,-0.0060717348914949,0.0217382875660598,0.0083664935499427,0.0041558357836886
263,0.0087082544114889,-0.0096308686858986,0.0,-0.0020062994266971,0.0133889797763163,0.0034946965136674,0.00401931332935,0.0028566849510816,0.1272085257154911,-0.032476602427136,0.0,-0.0025567263465176,0.0032428572483701,-0.0125194990268278,0.0322222044216031,-0.008426598813171
264,0.0005777788670335,-0.0502751526919505,0.0,0.0396384264292831,-0.0531490600497193,0.006341461916986,0.0075924652321968,-0.0010378227776169,0.0203778949490433,-0.1021294930852026,0.0,-0.022491027847779,-0.0073110560615339,-0.0033494839631765,0.0177682333876931,-0.0491403572134955
265,-0.0011558917554863,-0.0054421851831959,0.0,0.0139860508326025,-0.020682430656418,0.014575137283398,0.0114784163180694,0.0005189951047266,-0.1235387117890619,0.0462266734869466,0.0,0.0035936205990902,-0.0008157165305535,-0.0051632126721142,-0.0006605640115208,0.010367103099825
266,-0.0110498875572321,0.0095045076075056,0.0,0.0158206628341453,0.0713121553729382,-0.0256476967133884,0.0175546056188202,0.0069813606945543,0.0274680598165648,-0.0613949321273095,0.0102041315953028,-0.0065434802246348,0.0044778827024111,0.0091345938978977,0.0126958814007144,-0.0075104298516187
267,0.0001169221005105,0.002699054363877,0.0,-0.0035506036094957,0.0898901324387918,-0.0095297159648885,0.0611248969052911,0.0,0.0003313802910502,0.0065289045024398,0.0,0.0027861719350488,0.0016234016248282,0.0,-0.0070942422055548,-0.0128161311042896
268,0.008616744670251,-0.0169898750283543,0.0,-0.0005080279993973,0.1281231158415617,-0.027433667298592,-0.0541884413522828,-0.0002578102798655,0.0318729020759291,-0.0021716032074677,-0.0010155978275915,0.0144612675861588,0.0008106704121138,0.0145819821588288,-0.0221492120483073,0.0688759021223167
269,0.002894333674923,-0.0292093139063057,0.0,0.0055765295781394,0.0158118301900286,-0.0040734132991666,0.057094361467712,-0.0020637635195534,0.0102966222156088,-0.0242036319847471,-0.0040734524888257,-0.0179041611935963,-0.0024340720369422,0.0012246578537505,0.0083634238693729,-0.0232897699423947
270,0.006338234973393,-0.013499355025296,0.0,0.0,0.0082374305148638,-0.0019352738994562,0.0,-0.0005167845329887,0.2319193685895222,-0.0316768276012065,-0.0010208843588679,0.0115928981720687,-0.0044778827024111,0.000535309144313,-0.0043960626666241,-0.0305313479228325
271,0.0005743677798034,-0.0209620954124534,0.0549835100280372,-0.0020242326862694,-0.0272417404413929,0.0177072080271078,0.0083077792861457,0.011305313167455,0.0900294371014032,0.0383361664472969,0.0061099346752852,0.085074999792825,0.0024448958728196,0.0355263238611134,-0.0203381652434836,0.0197269475131551
272,0.0034383457534697,0.0195304914177898,-0.0003191189875851,-0.0018255353837347,0.0752907868791928,0.0066163860227657,0.0017969868178642,-0.0033270727848494,0.0054524897829325,0.0684027626306216,0.0050632829593414,-0.0406231887574578,0.0044670588665338,-0.0002950972820419,-0.0312163068094874,0.0212983274030275
273,-0.0022908370511673,-0.0043072873740371,0.0,0.0124077615715611,-0.0035111736127677,0.0090765224395859,0.0534811621103552,-0.000256287123478,0.0085490087671595,0.1020492477371506,0.0020182777429985,0.0092736130915575,-0.0016219985439749,0.0126156097096864,0.0128355701677784,0.0350847088134123
274,-0.0063274159460876,-0.0137633163361378,0.0,-0.0050253089323322,0.0192932358045855,0.0041938011544255,-0.0206334168632975,-0.0012827240861243,0.0056590041916067,0.0294138568415481,0.0020141117611259,-0.0029273951262222,0.0004057031136561,-0.0001457875900019,-0.0052310743075171,0.0274090378310048
275,-0.012191725840712,-0.0206344630980579,0.0,-0.0152287053507019,-0.0288080140034454,0.0075047872757757,-0.0239111354025126,-0.0005137321665522,-0.0474367929506823,-0.0164387545013318,0.0,0.0375517760365085,-0.013477808583145,-0.0163895705132909,-0.0033855426109349,-0.0128212613046994
276,0.0236662833536755,-0.021829994074057,-0.0170613757424565,0.0127066026260745,0.031458385958672,-0.0093897768451934,0.036342189906434,-0.0061840401784894,-0.0431669470846567,-0.0129751023402161,0.0,-0.0403329940281345,0.0012327892273209,-0.0065421372471363,-0.0001170837738246,-0.0091393249388189
277,0.0141605290209054,0.0195936393044476,0.0,-0.0005050557541542,0.0243181111760965,0.0137415527560821,0.0058169566802281,-0.003625011705894,-0.0118705205223387,-0.0093721755142477,0.0,-0.0578047926044777,0.0008209868235714,-0.0078273922898098,0.0017528780435882,0.0058848709561257
278,0.0122976090358073,-0.0022412959346536,0.0,0.019515213170566,0.0569861907017065,0.0035091622744858,0.0145641968341177,0.0028492854435513,0.0233574562407708,-0.1177830693313249,0.0,0.010274918131933,-0.002465072977039,0.0138068957427543,0.0055305756565819,0.015892436230733
279,0.0137932052017407,-0.0196381109665665,0.0,-0.0064628826797512,0.0190942578278963,-0.013484201344952,-0.0037056000742146,-0.001553158436817,0.0107524912602684,0.014721648312405,0.0,-0.0003245773720685,-0.0004113784476155,-0.0100360717410248,0.0118309505269491,-0.0059761935913762
280,0.0005478814940995,0.0233708656408735,0.0,0.0101229601470879,-0.0149544252642583,0.0070760408401923,-0.0177055545370933,0.000259145912849,-0.0004835116224824,0.0227048211203754,0.0,0.0633610519902446,0.0094205411784263,0.0145714793770996,-0.0046004094190496,0.0243236039262787
281,0.0235800517152413,0.0022329546381888,0.0,0.0013942457770428,0.0292165752252588,0.0125709789344024,0.0116121572792517,-0.0054537641983881,0.0139275111097165,0.0497615086142705,0.0,-0.0117999473586693,-0.0040849911756301,0.0123859172858892,-0.0174422196428028,-0.0093132937919046
282,-0.0005472220177123,-0.0149815394345861,0.0,-0.0049876930907311,0.0030635365011373,-0.0020500822121336,-0.0071563089499771,-0.0104715161188785,0.0013107014846526,-0.0097562121628089,-0.0010065992207218,0.0023095536817607,-0.0012288370704442,0.0071548721907363,0.0,-0.0106855729038842
283,0.0065466517306841,0.0045181115012123,0.0,0.0009994465152635,-0.0233288260476014,-0.0061754246776264,-0.0034258472323124,-0.005541451347722,-0.1255681273239608,0.0039138956688909,0.0,-0.00308067024116,-0.0028728221229195,0.0002909441438649,0.0040971932903107,0.0038490209631129
284,0.0016299605670956,-0.013615966902751,-0.0242084119142736,-0.0366264182266862,0.0347923196686111,-0.0060060424027559,-0.0510404233516776,-0.0224789339405183,-0.0883009472129795,-0.0398458706885583,-0.0040362562558845,0.0070714989510032,0.0012321952044829,0.0076074155863529,-0.0123422239546133,-0.0028394855665843
285,-0.0142156780460391,-0.0084130250917697,0.0,-0.0051948646729257,-0.0124051348383846,-0.0010391273814339,0.0164759845644853,-0.0136240951051751,-0.0944256974154694,0.0260797350454314,0.0,-0.0163709842868415,0.0028694639888806,0.0037461495515789,-0.0275795859225196,0.0131221049931722
286,-0.0066297296432468,0.0167558612827915,0.0,0.0,0.1119567631916174,-0.012134076879672,0.0035461165580731,-0.0038483197939613,-0.0112461856242276,0.0539629428071444,0.0,-0.0733177466604728,0.0089649339541112,0.0002156622885664,0.0290568916243639,0.0179441858675078
287,-0.0133932505436646,0.0348829631349282,0.0,-0.0083682385965745,0.0085963383677648,-0.0035846362000456,-0.0426673652398191,-0.0005510945128145,-0.0363857976515515,0.0204278475226259,0.0,0.0284128989955038,0.0,0.01342493218918,-0.0248106388648582,0.0047901694636149
288,0.0061609424310463,0.0021857737794937,0.0,-0.0068511654324696,0.0399029295260619,0.0031636527207178,-0.0387922398537627,-0.0016546747948792,-0.004173284508085,0.057158443057911,-0.0101627516621446,-0.0034261049731584,0.0020264817738895,-0.0176034854131858,0.0018142341765225,-0.0260896388159208
289,-0.0231583037283294,-0.0021857737794938,0.0,-0.0031781323896169,0.002804553203089,-0.0014751258308163,0.0465200056466829,-0.0035946759683154,0.0302620264384647,-0.0608416849163005,0.0141990079180291,-0.0014719138273049,0.0008092718039555,0.0234735177395424,-0.0030256847855518,-0.0072018213040611
