,MSTT,LNZLP,STSB,AVAN
291,-0.0037476621002397,-0.0393493387885476,-0.0072621960417845,-0.0176995770994009
292,-0.0157682232679421,-0.0236897711224046,-0.0029197101033347,0.0
293,-0.0283706971292155,-0.0137933221323358,-0.0043956114730381,-0.0119761910467156
294,-0.0045886675074312,-0.0139862419747398,-0.0014695079793599,0.0060060240602119
295,0.0006568144735307,0.0139862419747398,0.026842380526864,-0.0120483385161744
296,0.0111003425125129,-0.0281708769666963,0.0021451563463879,0.0180185055026782
297,0.0192932029346788,0.0035650661644961,0.0419641990990322,-0.0119761910467156
298,-0.00767267191166,0.0035524016043679,-0.0048060511320991,0.0
299,-0.0142213127230761,-0.0251359732715422,0.0271571339689075,0.0060060240602119
300,0.0135792581263808,-0.0146522767868703,0.0093334010873049,0.0059701669865037
301,-0.0045059619207059,0.0326707822895487,0.0203619514390938,0.0118344576470027
302,0.0032206147000421,0.0453830058478177,-0.0104576116439581,-0.0178046246335067
303,0.0076874177426861,0.0,-0.0006572461623383,0.0059701669865037
304,-0.0121991882063482,0.0068027473227526,0.0098136214483246,0.0
305,0.0077220460939103,-0.010221554071538,0.0090732962056747,0.0176995770994008
306,-0.0064308903302904,-0.0103271141558496,-0.0261452801043223,-0.0117648415795863
307,-0.0090732962056748,0.0,0.0046250495395621,-0.0119049025063183
308,0.0097182494689213,-0.0174524499512261,0.0124469343590852,0.0178046246335066
309,-0.0142859572474764,0.0,-0.0514303651848317,0.0
310,-0.0052459136697695,0.0,-0.0513293687729372,-0.0178046246335067
311,0.0386895449501791,0.0243490290102865,-0.0182021770983823,0.0059701669865037
312,-0.005072934151194,0.0068493418455747,-0.0133138061282285,0.0
313,-0.0038216607022571,0.0101868453069929,0.1118916358008425,0.0059347355198145
314,0.0025493958996004,0.0332256476283203,-0.0317916527184871,0.0
315,0.0095027639391721,0.0097561749453646,-0.0201325786313516,-0.0119049025063183
316,-0.0031575649853212,-0.0064935293105483,-0.01911562630876,0.0059701669865037
317,0.0031575649853212,0.0631124233100562,-0.0028632804100151,0.0118344576470027
318,-0.01141420128444,0.0091324835632724,-0.0129871955268111,-0.0058997221271882
319,0.0133039656263628,0.0,0.0122700925918141,0.0058997221271883
320,0.0081479610915884,0.0588405000229333,-0.0028735651957318,-0.0058997221271882
321,0.0173271661725035,-0.0438026226583928,-0.0101230076314484,0.0117648415795864
322,-0.0123458358222993,0.0029806281381377,0.0029027596579614,-0.0058651194523981
323,0.0055744956991264,0.0,0.0043384015985981,0.005865119452398
324,-0.0080620591709282,0.0578195708888262,0.0164583321488317,0.0344861760711694
325,0.0203396842371227,0.0111733005981252,0.0889021835089947,-0.0170944333593
326,-0.0061199701417845,-0.0055710450494553,-0.0249848630835948,0.005730674708985
327,-0.0061576549244099,-0.0398913290273019,0.0725374033326767,0.0056980211146377
328,0.0006174745487945,-0.0205587270210366,-0.0181198334619635,-0.0056980211146377
329,0.0036968618813262,0.0349889918500653,-0.0044233879391513,0.0056980211146377
330,-0.003696861881326,-0.0028694424279528,-0.0025364629959086,-0.0056980211146377
331,0.0493778809068895,0.005730674708985,0.0025364629959087,0.011363758650315
332,0.0174727799890611,-0.0202027073175194,-0.0172473135124779,-0.0056657375356773
333,0.0177400932754899,0.0029112102074585,-0.0012894908298717,-0.0056980211146377
334,-0.0119830249854222,0.011560822401076,0.0006449532632463,0.0056980211146377
335,-0.0103867061888096,-0.0115608224010759,0.0216845231348421,-0.0056980211146377
336,0.0005798782418216,0.0,0.0,0.0056980211146377
337,0.0183807587216369,-0.0058309203107932,0.0018909554957001,0.0056657375356773
338,-0.0149085330108879,-0.0117648415795863,-0.005683627551439,-0.011363758650315
339,-0.003472225710749,-0.0089153636579523,-0.0159594833280492,0.0056980211146377
340,0.0161015554557745,-0.024170360927813,0.0285461819063615,0.0
341,-0.0028563287057537,-0.0092166551049239,-0.0304785496574154,-0.0056980211146377
342,-0.0504505808000873,-0.0637158143861077,0.0025756614367956,-0.0289875368732522
343,-0.02312945469377,-0.0368550923891544,-0.0188256127689321,-0.0238106486937185
344,0.0146701897477938,0.0628305787924151,-0.0428445715346784,0.0179109265665302
345,-0.0396091380950458,-0.0425596144187958,-0.0362156569375099,-0.0059347355198145
346,-0.0578270865495844,-0.1282895412129219,-0.0494286658405867,-0.0425596144187958
347,0.029656209582888,-0.0038095284166677,-0.0310278390191219,-0.006230549750636
348,0.0090498355199178,-0.0076628727455691,0.0317727180107324,-0.0317486983145803
349,-0.0090498355199179,-0.0155041865359651,-0.0059746256888876,0.0
350,0.0019461569554859,-0.0439192339348354,-0.0227282510775561,-0.0462128431551315
351,0.080291941281486,0.1191426551724229,0.02497292093138,0.0526437334854218
352,-0.0322118399670117,-0.0072727593290798,-0.0075019106517946,-0.0064308903302904
353,-0.0174459253398483,-0.0221411258772135,-0.0305834233720802,-0.0064725145056174
354,-0.0183956979381556,-0.0264665731881632,0.0230248083981536,-0.0196727655987047
355,-0.0239726413581191,-0.03509131981127,0.0291609447724164,0.0
356,0.0316257399358365,0.0465200156348929,0.0218667604799625,0.0131580845775112
357,0.0213710207615631,-0.0076045993852193,-0.0043352669055394,0.0065146810211936
358,0.0354343729878762,-0.0076628727455691,0.0021699827683227,0.1504332034271259
359,-0.0108631122573709,0.1726596458822177,0.0737982627618899,-0.0515873687904932
360,0.0132611949413836,-0.0843670387365394,0.0026809667532577,0.1320597220130663
361,0.0059701669865037,0.0311983708558613,-0.0073900235548305,-0.020834086902842
362,-0.0198383422196643,-0.0241807981972147,-0.0163157936151464,-0.0212773984472848
