,LNZLP,RTSB,MSTT,RKKE,PHOR,HIMCP,UTAR,CHGZ,SFIN,RUSI,KUZB,CNTLP,VRSB,IRKT,SELG,BISVP,IGST,MISB,VSMO,DIOD,AMEZ,STSB,ROST,SAGO,AVAN,SVAV,ARSA,WTCM,LVHK,TGKBP,KRKOP
20,0.0079141170559905,0.0198026272961797,0.0,-0.0121050570262755,0.011807059260766,-0.0062227954382691,0.0197746556594177,0.0,-0.0078740564309059,-0.0520665537139787,0.0947196867254604,-0.0109633047972695,0.014514042884254,0.0064000218454675,0.0079947128017086,-0.0010793309196757,-0.011856044030313,0.0143887374520994,0.0029476808373423,0.0040844168422248,0.1311922102713505,0.00244798163864,-0.0057143012634387,0.012779726646399,-0.0266682470821612,-0.0137616850726814,0.2851789422336624,-0.0020597329630107,0.0114811823739562,0.0086207430439069,-0.0047667778376539
21,0.0067340321813441,-0.0098522964430115,0.0,0.0134410625690177,0.0388222979551117,0.0037383221106071,0.0,-0.0046403795565022,-0.0008787346786887,0.0056101128907667,-0.0083037250555945,-0.0015760444554656,-0.0203791623366522,0.0047732787526578,0.0207953208933302,-0.0065005646030934,0.0054894922847715,0.0419641990990322,0.0138840374224601,0.0,0.0360132118367718,0.038374012881615,-0.0086331471447027,-0.0095694510161506,0.0089686699827603,0.0114811823739562,-0.0863280834884972,0.0264511860871698,0.0181000416436179,0.0057061495768546,0.0236098656391336
22,-0.0101181301655846,-0.009950330853168,-0.0047214440871994,-0.012088797319004,-0.0208037924524333,-0.0062383234126915,-0.0326965870763381,0.0,-0.0070578149170474,-0.0501897445238552,-0.0481947488496681,-0.0079176977367853,-0.0029455102297568,-0.0015885626851378,-0.003472225710749,-0.003266197786621,-0.024008540052009,0.0136056520557786,-0.0050927720112894,0.0054200674693391,0.0853106667936768,0.0331692574699261,-0.0087083278917844,0.0127390257774297,0.0044543503493803,0.0,-0.0049301661078586,0.0,-0.0288116972385457,-0.0172170680429949,-0.0100503358535014
23,-0.0022624444039695,0.0,0.0033073500500014,-0.0040622940088787,0.0329064817125305,0.0,0.0043258899471226,0.0,-0.0039920212695374,0.0029368596733097,-0.0526099502722973,-0.006379606964039,0.0,-0.0031847160675199,-0.0002174149372625,-0.0054674821821335,-0.0103335818545454,-0.0627383406334233,-0.0132160513915263,-0.0040622940088789,-0.0974523273605325,0.0007584376548619,0.0,-0.0063492276786587,-0.0044543503493803,0.0,0.0,-0.0020100509280243,0.0129921582936528,0.0129405112757347,0.0324639306904014
24,0.0,-0.0100503358535014,0.0042362972274213,0.0,-0.0046037568980592,-0.0062774845191389,0.0199436809673353,-0.0093458624182376,0.0022197567383128,-0.0403944222082102,-0.1596554828947293,0.001598721363697,-0.0029542118974315,-0.0031948908965191,0.0002174149372624,0.0010958905206373,0.0334292966491946,0.0,-0.0007393715678786,0.0944463554771477,0.0117254274703155,-0.0222316553615967,-0.0058479698824229,-0.0192932029346788,0.0088889474172459,-0.0045766670274118,-0.0016488049901838,-0.006054508908706,0.0007590133191715,-0.0014295928095944,-0.0301098014713704
25,0.0464685369084651,0.0100503358535015,-0.0070704984632964,-0.004078863574821,0.0032905590730988,0.0087774858212234,0.0167836107528215,0.0046838493124262,0.0066298585386695,0.0,-0.0183276723006271,0.0406941908265544,-0.0029629651306568,0.0055843782939006,0.0043384015985981,0.0065502417607183,-0.0193643671817912,0.0213531244705688,-0.0014803851704342,0.0387457665758424,-0.0092012359744083,-0.0219444542545593,-0.0207414843068164,0.0288019909037061,0.0,0.0,0.0179890378360735,-0.0081301260832501,0.0007584376548619,-0.0014316394714377,-0.1489576034109065
26,-0.0363276049324157,0.009950330853168,0.0033057881344994,-0.004095568864737,0.0162923121514349,0.0136393930933187,-0.0252822454742841,0.0,0.0131292914417928,-0.0138357318526501,0.0949165564967431,0.0030627895305457,0.0,0.0031771273746719,0.002162163004495,-0.0032697576815567,-0.0027972046210612,0.0,0.0,-0.0375119601269138,0.0567615096870898,0.0039541372199804,0.0059701669865039,-0.0191088616980464,-0.008888947417246,0.0022909517465557,0.0176711425628108,-0.0020429016298004,0.0083050684984848,0.0,-0.0180964812522596
27,0.0199784669308862,-0.009950330853168,-0.0033057881344994,0.001367054211533,-0.0141046061815419,-0.0136393930933186,0.0056737740859078,0.0046620131058113,-0.0065430985889359,-0.0203290816384256,0.0948545544506557,-0.0045977092486295,0.0059171770280885,-0.0055666147720535,0.0160689049392002,-0.0032804840791617,0.0129871955268111,-0.0213531244705689,0.0,0.0024630554323978,-0.0180257234001771,-0.0296377319546758,0.0,0.0253981906056104,0.0088889474172459,-0.0091954670931002,-0.0031897953681002,-0.0020470836217247,-0.0022581868835919,-0.0014336920018486,-0.0204538913273317
28,-0.0110498361865849,0.0,-0.0128542593529822,0.0,-0.016525659766701,-0.0025000013020844,-0.0085227788619827,-0.0093458624182376,-0.0043859719432543,-0.0288481543376582,0.0206192872027356,0.0182653479772931,0.0,-0.0015961695328221,-0.0063966102966925,0.0119761910467156,-0.0018450189735693,0.0,0.0,0.0122250911292592,-0.0048622462080343,0.0,-0.0029806281381377,-0.0157981168765911,-0.0044345970678657,0.002306806097915,0.0063694482854799,-0.0102987522005744,-0.0075643325889264,-0.0043134502537193,-0.0065040879691763
29,0.0,0.0,0.0033484843532815,-0.0027359798188747,0.0342865771513536,-0.0125946249204004,0.0,0.0093458624182375,0.0065717651632345,-0.0568715109546066,0.0286048105816634,0.0030120504699916,0.0,0.0015961695328221,0.0,0.0245870215443941,-0.0074143064392274,0.0071684894786124,0.0168935343354958,0.0132772016816768,0.0169154254755902,0.0137264973135733,-0.0120121564480035,-0.006389798098771,-0.0044543503493803,0.0068886609951853,-0.0015885626851378,0.008247469430017,0.0045454623716746,-0.0086831225734608,0.0060988194732548
30,0.009950330853168,0.009950330853168,-0.0047869885572245,0.0068259650703998,0.0021445429621602,0.0113422766039345,0.0,-0.0046620131058114,0.0026166608911716,-0.0191143960233154,-0.0273301131496628,-0.0121030221712436,0.0,-0.0007977662967977,0.0032034197175376,-0.0235053556736531,0.0009298001599665,0.0,-0.0154131491650616,0.0,0.0267943531375209,0.0095770883643105,0.0120121564480034,-0.0129034048359079,0.0044543503493803,0.011376686982108,0.0031746058407726,0.0061412680220826,-0.0106383982050557,-0.0058309203107932,0.0144871749024175
31,-0.0044101504775527,-0.009950330853168,0.0033532965553759,0.0013596195160396,0.005341322387971,0.0259754864032605,0.0028490047760748,0.0,-0.0078706134323294,0.1079886380640957,-0.0442780660182735,-0.0076394565579576,-0.0059171770280883,0.0007977662967977,-0.0004265301834763,-0.0054200674693392,0.0018570107472126,0.0,-0.0014803851704342,0.0071684894786124,0.0092879924664707,0.0023800090568113,0.0118695755553837,0.003241493924171,0.0044345970678657,0.0134833503372869,-0.0015860431556347,0.0,-0.0007642338927559,0.014514042884254,-0.002400001152001
32,-0.0099945307249956,0.0,0.0019111329276045,-0.0027210901143606,0.0063721541016994,0.0036563112031107,0.0056737740859078,-0.0046838493124263,0.0096112579101135,-0.0206849061535121,0.0016630637460197,0.0015325673497782,0.0029629651306568,0.0,-0.0021353841127242,0.0129591446425053,0.0018535686493228,-0.0143887374520995,0.0036968618813262,0.0350913198112699,0.0053784224927586,0.059225302590014,-0.0059171770280883,0.0128619136424078,-0.008888947417246,0.0155041865359652,0.0157483569681393,0.0040733253876356,0.0,-0.0130531222445792,0.0035978451762403
