,BTSGU,IDCC,RTX,BLTE,TXNM,PSIX,SRBK,FNRN,TBLD,ADAMM,PAHC,GILD,ASA,GL,SATS,LINC,ETON,UNFI,EZPW,MIRM,WMT,TVTX,FRAF,SENEA,SENEB,PLTR,WLFC,AHR,AGX,ASTS,VIAV,AMLX,CCLDO,CTBB,VISN,MO,NUTX,CDZIP
20,0.004620038840799,-0.0006580780227701,-0.0009458524933971,0.0075282334763033,0.0005270864647645,0.1794684451155052,0.0027211358102616,0.0,0.0044317599059094,0.0001692557980309,0.005506469798733,0.001627183245608,0.0165200891826256,0.0393832241648826,0.0539677309439056,-0.0008302390529614,0.0222850897478908,0.0363319182116218,0.0029055451084937,0.000806718496587,-0.009146128406166,0.055228705412405,-0.0314242176754969,-0.0042062818679834,0.0,0.0235971301654301,-0.0021837561531925,-0.006408086805083,0.0057840190221449,0.1138068792197701,0.0426163250766397,0.0271019035078947,0.0722548753332857,-0.0040733355294719,0.1274448958881499,0.0101612633574646,0.0156142471137012,0.0037831379779551
21,0.0171910711408034,0.0237010433224403,-0.0033167942416861,0.0106573124466486,0.006824198210173,0.0667681709019927,-0.0021762948186094,0.0133334467516511,0.0144248069447853,-0.0001692557980308,0.0021943427032779,-0.009505413255045,0.01463837115551,-0.0088465051062163,0.0409414340988183,-0.0024947815628248,0.0054945139192807,0.018156306808877,-0.0126522479245218,0.0076321132806755,-0.0005013705000148,0.0148151423022752,0.0049874904786511,0.0145621272678542,0.0,0.0106704579569803,0.0049845233379384,0.0385336464725868,0.0,-0.0489893395078147,-0.0013046614938145,-0.0271019035078947,0.0169530637792672,0.0192021378895018,-0.0172417392549005,0.0076629645983749,0.0112045885366256,0.0014451297178969
22,-0.0108461361917729,-0.0017466366184827,-0.0045941472001534,-0.001556024841262,0.0065178903720113,-0.0111982614466275,-0.0021810414096058,0.0,0.0,0.0021120681067235,-0.0149051301925954,0.0126048746038563,0.002150674977461,-0.0447314529185857,-0.0196765687935794,-0.0100419155718906,0.0,0.0444517193790629,-0.0049092087809679,-0.0096502466732246,0.0675321335491609,-0.0163087575380353,0.0159457544309072,0.0459533410429129,0.0,-0.0009233822403351,-0.0029566398053686,-0.0152356452538766,-0.0194123851414063,0.522473018183837,0.0103896941979291,0.0054794603958052,0.0339018403270372,-0.002004013830118,0.0257523961869828,0.0021784701835906,0.0261183315214423,0.0169436013276855
23,0.0017434631056882,0.0066030595266998,-0.000575736362688,0.0592247220386934,0.0002600536265713,0.0134230074446499,0.0,-0.0044247193344126,0.0074442882030985,-0.0021120681067236,0.0230906502793934,-0.002065199792328,0.0285883901968675,0.0250588308853709,0.0276674438478477,-0.0101437794130111,-0.0082531994982973,0.0152812030934024,0.0068661080845094,-0.0278592498983968,0.00994891226542,-0.0989040920543668,0.0007530927459047,-0.0114925033519856,0.0618151724631098,0.0050679956775586,0.025995316071309,0.0117934241331731,-0.0057460582068448,0.1191605756306241,0.0,0.0,0.0148886908872756,0.0060000333687694,0.1121174471209882,0.0028254043646191,-0.0345099813225834,0.0204549521697791
24,0.0032604941702362,0.0049238206926225,0.0080305256128458,0.0042161079751844,0.0012980949138655,-0.0454623297198134,0.0021810414096058,-0.0133930900797156,0.0024691205044668,0.0059023701932231,-0.009281981044206,0.0026545598318028,-0.0026128800767926,-0.0006975366551617,0.0579792090891,0.0008491953908648,0.0055097162443112,-0.0098610978020799,-0.0217399190239049,0.0498381264614619,-0.0072965823565673,0.0179890596437005,0.0,-0.0237177955300841,-0.0272722891068703,-0.006454581477691,0.003788917026554,-0.0055325169842022,0.0016666658759433,0.1509991338037595,0.0025807056598702,0.0054495994571009,-0.032882829959765,-0.0009976250616909,0.0150378179751142,-0.0039140943361911,0.0139472144946846,0.0046262049486839
25,-0.0148669798392886,0.0005456055119911,0.0038964665270158,0.005740760460937,0.0077539043207066,0.0069524573380888,0.0001087634772258,0.0,-0.0224448174516459,-0.0042123786642609,0.0076503146119271,-0.0090244037672962,0.0041775168575284,-0.0316548476002317,-0.0321641340024867,0.0067682090661632,-0.0138315318765596,0.0044943210086657,0.0039880372912306,0.0191824898148037,0.0150006628890141,0.068884823779842,-0.0060401425784054,0.0004930360638132,0.0,-0.0177326654307603,0.0200664819165548,-0.0153742733757245,0.004531788631449,-0.1142382213271279,-0.0103628388823701,-0.0219789513502727,0.0207401560651443,-0.0080159793662555,-0.0615579349600711,0.0093245692194299,0.0096486169423796,0.0114722715107628
26,0.0122593081850701,0.0056205843561676,0.0083121280507083,-0.0086235891587537,-0.0297904472916511,-0.1149003680950577,0.0031538525467039,0.0056023182474723,0.0044038782278242,0.0029505075376546,0.0021749283351093,0.0075504717409276,-0.0306903650740014,0.0268766565502386,0.0110194375177251,0.0008428343587639,0.0193109922723649,0.0949024854834611,-0.0079920427267007,0.0165355967551321,0.0015338145756654,-0.0075930798290789,0.0030246701241697,-0.0065941802889883,0.0072493393793288,-0.0033010968471124,-0.010731797522614,-0.0070671310448668,0.0202900424668491,-0.0117459603268308,-0.0104712900638997,0.0165293518931717,0.017873238295952,0.0020101729983547,0.0465201169849571,-0.0002158769446898,0.0013708334946226,-0.0114722715107628
27,-0.0065486729946836,-0.0067120932280396,-0.008501712820263,0.0119206913741177,-0.0233473402339,0.0179722865682434,0.0,-0.0056023182474723,-0.0069291151278965,-0.0059097463380485,0.00271221276057,-0.0243349007683455,-0.0102618642042081,-0.060807183606563,-0.0032930581385131,-0.0101609583902192,-0.0165293518931716,-0.0197699819864956,0.0010024336982911,-0.0290211901153264,-0.0063035018742783,-0.0341118017167418,-0.0026460952966312,-0.0263106876164024,-0.0374502265155521,-0.0214857044986247,-0.051190885206682,-0.017889361525821,0.011891879962772,-0.1172462002132741,-0.0293745806246585,-0.027702642073506,-0.0181224230337773,-0.0172157766068042,-0.0544882556122001,-0.0147891817899094,0.013605638815206,0.0107117519397747
28,0.0,0.0098710486546635,0.0081254243847719,0.0,0.0108023056882277,0.0447836181256641,-0.003807457015582,0.0,0.0100629106397829,0.0067512359811321,0.0048636929487186,-0.0074329612997854,0.0043335615407888,0.0146653516204367,0.0163580111303636,0.0076304017531824,-0.0055710398696598,-0.0167789810312031,0.0218046571354607,-0.0367894388688083,0.0082937005234654,-0.0288020397419582,0.0015128677467928,0.0239924320482061,0.0297157447358123,0.0138991414988366,0.0319754049422836,0.0107718575787314,0.0287705372694757,0.1353413318323104,0.001354062773928,-0.0284919286960068,-0.0100250460780749,0.0010210506082427,-0.0747235588320257,-0.0032921676941134,0.0080754062315898,0.0090907756212623
29,0.0,0.0053922533979017,-0.0070825551656975,-0.0004389916224608,-0.0029593187165052,0.0794809923229815,-0.0038219030022786,0.0,-0.0050188659041763,-0.0016836879873932,-0.0278780952047001,-0.0268491770433902,0.0016204110384425,0.0267970604338396,-0.0016238535408436,0.0025305566370369,0.0055710398696598,-0.0025412748456145,0.0039138956688909,0.0085176338968455,-0.0052140265485995,0.0929461711384653,-0.0133156922283737,0.0013254115632442,0.0,0.0019019981333788,0.0247448058420405,0.0049875958940854,-0.0178844948484816,0.1173141364440151,-0.005427416643624,-0.0116280267120847,0.002515491259873,0.0151899690786956,0.0085837103911553,-0.0002197666095226,-0.0607922040085057,-0.001509448059109
