,EZPW,CTBB,CCLDO,SENEB,LINC,FTS,FNRN,BLTE,CDZIP
148,0.0142440674178832,0.0043432656250831,-0.0030242074401967,0.0,-0.0524275356928364,0.0065708112212868,0.0,0.0172407699812586,-0.0074350293972194
149,-0.0083542991528585,0.0043243660874698,-0.0237070559769812,0.0,-0.0150280840997648,-0.0024872719171687,0.0,-0.0102122122241848,0.0043436628561309
150,0.0116765580554242,-0.0064936998533252,0.0125593701235339,0.1124779834266903,0.0072155518815754,0.0110742457533552,-0.0010006167376956,-0.0006039188738896,0.0018559805567205
151,-0.0016597893808048,-0.007082508350391,-0.0015030614127914,0.0,-0.0091924707156594,0.0119141912572344,0.0010006167376955,-0.0050879068233989,-0.0018559805567205
152,0.0041442405353795,-0.0016416006954787,-0.0137516862923563,0.0,0.0144076013693285,-0.0011178523402323,0.0,0.0023048769472721,0.000619207511772
153,0.0,-0.0065934847631294,0.0019928373559081,0.0107224803374411,0.0142029671902888,0.0026808375170207,0.0,-0.0009698368213987,0.0024721590293164
154,0.0413181669851056,-0.0066371872586156,-0.0060493147535065,0.0,0.03464908733957,0.0075572734100154,0.0,-0.0272944603852312,-0.0003087913845433
155,0.0015860038120415,0.0132306720217451,0.0002943392191977,0.0336675676317859,0.012307894626495,-0.0031048273063381,0.0,-0.0628863979508156,0.0101979043101753
156,-0.0063593158820972,-0.0027418250811086,0.0,0.0,0.006705218952833,-0.0098214160758393,0.0,-0.1628156715501096,0.0383129524867154
157,0.0087336528550679,0.0021939064562734,0.0,0.0,0.0018209830638919,0.005592218136807,0.0,0.0520428677887453,-0.0053082513356364
158,0.0117880008089134,-0.0132000511662221,0.0,0.0,-0.0036451720679904,-0.0033516652656131,0.0,-0.0639851585500867,-0.0053364438337663
159,-0.0117880008089133,0.0191231783875129,0.0070422771509676,0.0,0.0030385460809248,0.0042433664935974,-0.0140989759910771,0.0116298920149989,-0.005664081841875
160,-0.0063441866937685,0.0038918814377361,-0.0082209352266411,0.0,-0.0171362073710381,-0.0134621462427209,0.0,0.0155041865359652,0.004474260323485
161,0.0055534175562706,-0.0077994438178174,-0.0124591989064367,0.0,-0.0030912632851165,0.009666359333071,0.0020262593910389,0.0301560527357422,0.0118345166877927
162,-0.0103380731055915,0.0122292589343134,0.0409412510207623,0.0,-0.0031007303640598,0.0042414716955612,0.0,-0.0299253195159537,-0.0005884012325941
163,-0.020186393597673,0.0044101615759234,0.0017178150908945,0.0,0.010503653682201,-0.0091754551485695,0.0010117515928178,0.1344346685310993,0.0020578579387645
